Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.38041344042
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.52673831323
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.67677064153
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.83051398401
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.98797086818
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7147.14914277476
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7147.31403012231
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7147.48263226305
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7147.6549474918
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7147.83097306255
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7148.0107052065
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7148.19413914894
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7148.3812691266
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7148.572088409
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7148.76658932617
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7148.96476330303
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7149.16660089887
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7149.37209185028
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7149.5812251165
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7149.79398892715
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7150.01037083211
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7150.23035775617
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7150.45393605327
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7150.68109156205
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7150.91180966156
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7151.14607532756
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7151.38387318794
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7151.625187576
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7151.87000258042
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7152.11830209075
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7152.37006983808
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7152.62528943129
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7152.88394438914
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7153.14601816719
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7153.41149417836
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7153.68035580631
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7153.95258641295
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7154.22816932844
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7154.50708787991
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7154.78932532224
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7155.07486484112
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7155.36368953663
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7155.65578239773
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7155.95112626443
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7156.24970378248
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7156.55149735628
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7156.8564891027
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7157.16466080595
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7157.47599387163
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7157.79046927914
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7158.10806753329
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7158.42876863173
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7158.75255222786
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7159.07939833772
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7159.40928740452
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7159.74220002182
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7160.0781171637
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7160.41702047705
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7160.75889214943
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7161.10371436228
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7161.45146884347
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7161.80213669384
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7162.15569866011
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7162.51213555389
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7162.87142843296
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7163.23355855525
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7163.59850711818
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7163.96625507372
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7164.33678312153
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7164.71007186179
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7165.08610202134
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7165.46485451936
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7165.84631043404
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7166.23045094351
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7166.61725730478
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7167.00671088781
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7167.39879324163
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7167.79348615204
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7168.19077167653
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7168.59063213051
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7168.99305008604
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7169.39800837874
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7169.80549011783
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7170.21547868385
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7170.62795777042
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7171.04291138255
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7171.46032381698
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7171.88017964726
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7172.30246371923
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7172.7271611508
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7173.15425732953
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7173.58373790444
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7174.01558877279
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7174.44979606468
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7174.88634612778
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7175.32522551331
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7175.76642096262
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7176.20991939386
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7176.65570788762
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7177.10377367222
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7177.55410410716
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7178.00668666305
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7178.46150891028
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7178.91855847796
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7179.37782311244
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7179.83929064788
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7180.30294887428
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7180.76878566908
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7181.23678894469
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7181.7069466253
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7182.17924655546
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7182.65367661708
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7183.13022468722
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7183.60887860787
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7184.08962614818
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7184.57245504001
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7185.057352974
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7185.5443075929
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7186.03330647632
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7186.52433712657
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7187.01738696132
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7187.51244331267
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7188.00949342866
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7188.50852447405
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7189.0095235289
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7189.51247758541
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7190.01737354463
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7190.52419821387
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7191.0329383056
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7191.54358043751
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7192.05611113313
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7192.57051682278
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7193.08678384443
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7193.60489844454
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7194.12484677906
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7194.6466203135
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7195.17024852513
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7195.69578678199
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7196.22326676034
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7196.75267047131
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7197.28394160438
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7197.81701083003
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7198.35181785108
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7198.88831665889
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7199.42646983338
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7199.9662389425
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7200.50757808508
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7201.05043336693
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7201.59474674184
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7202.14046058563
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7202.6875176337
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7203.23586253813
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7203.78544043279
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7204.33619469044
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7204.88806890027
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7205.44100431291
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7205.99494270089
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7206.54982655736
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7207.10559849797
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7207.66220189631
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7208.21958145913
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7208.77767999643
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7209.33644122932
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7209.89580978113
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7210.45573112042
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7211.01615144822
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7211.57701760232
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7212.13827702624
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7212.69987780456
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7213.26176873564
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7213.82389940596
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7214.38622024258
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7214.94868253735
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7215.51123845029
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7216.07384100428
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7216.63644408135
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7217.19900242498
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7217.76147164761
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7218.32380823979
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7218.88596957729
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7219.44791392432
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7220.00960043237
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7220.5709891363
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7221.13204094862
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7221.69271765345
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7222.25298190034
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7222.81279719788
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7223.37212790678
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7223.93093923223
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7224.48919721513
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7225.04686872264
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7225.60392143794
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7226.16032384957
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7226.71604524041
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7227.27105567643
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7227.82532599517
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7228.378827794
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7228.93153341816
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7229.48341594854
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7230.03444918935
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7230.5846076556
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7231.1338665605
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7231.6822018029
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7232.22958995455
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7232.77600824751
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7233.32143456146
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7233.86584741111
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7234.40922593359
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7234.95154987598
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7235.49279958283
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7236.03295598384
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7236.5720005816
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7237.10991543949
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7237.64668316961
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7238.18228692098
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7238.71671036777
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7239.24993769768
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7239.78195360057
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7240.31274325713
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7240.84229232777
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7241.37058694169
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7241.89761368606
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7242.42335959544
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7242.94781214135
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7243.47095922197
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7243.99278915208
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7244.51329065318
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7245.03245284371
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7245.55026522957
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7246.06671769468
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7246.58180049186
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7247.09550423379
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7247.60781988415
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7248.11873874904
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7248.62825246842
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7249.13635300786
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7249.64303265038
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7250.1482839885
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7250.65209991645
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7251.15447362252
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7251.65539858163
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7252.15486854803
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7252.65287754813
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7253.14941987356
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7253.64449007433
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7254.13808295215
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7254.63019355395
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7255.12081716548
